id,question_len,num_word_in_question,answer_len,num_word_in_answer,num_word_in_token
530cefaaad0bf1360c000003_012,110,24,11,6,47
530cefaaad0bf1360c000003_013,110,24,11,6,94
530cefaaad0bf1360c000003_014,110,24,11,6,63
530cefaaad0bf1360c000003_015,110,24,11,6,38
530cefaaad0bf1360c000003_017,110,24,10,5,70
530cefaaad0bf1360c000003_018,110,24,11,6,26
530cefaaad0bf1360c000003_019,110,24,11,6,32
530cefaaad0bf1360c000003_020,110,24,11,6,17
530cefaaad0bf1360c000003_021,110,24,11,6,131
530cefaaad0bf1360c000003_022,110,24,11,6,43
530cefaaad0bf1360c000003_023,110,24,11,6,40
530cefaaad0bf1360c000003_024,110,24,11,6,14
530cefaaad0bf1360c000003_025,110,24,11,6,56
530cefaaad0bf1360c000003_026,110,24,11,6,86
530cefaaad0bf1360c000003_027,110,24,10,5,45
530cefaaad0bf1360c000003_028,110,24,10,5,37
530cefaaad0bf1360c000003_029,110,24,11,6,84
530cefaaad0bf1360c000003_030,110,24,11,6,76
530cefaaad0bf1360c000003_031,110,24,11,6,57
530cefaaad0bf1360c000003_032,110,24,11,6,63
530cefaaad0bf1360c000003_033,110,24,11,6,43
530cefaaad0bf1360c000003_034,110,24,10,5,149
530cefaaad0bf1360c000003_035,110,24,10,5,79
530cefaaad0bf1360c000003_036,110,24,10,5,27
530cefaaad0bf1360c000003_037,110,24,11,6,106
530cefaaad0bf1360c000003_038,110,24,11,6,75
530cefaaad0bf1360c000003_039,110,24,11,6,9
530cefaaad0bf1360c000002_003,138,20,17,5,45
530cefaaad0bf1360c000002_005,138,20,8,4,87
530cefaaad0bf1360c000002_006,138,20,17,5,65
530cefaaad0bf1360c000002_007,138,20,17,5,34
530cefaaad0bf1360c000002_009,138,20,8,4,152
530cefaaad0bf1360c000002_010,138,20,17,5,120
530cefaaad0bf1360c000002_011,138,20,8,4,111
530cefaaad0bf1360c000002_012,138,20,17,5,122
530cefaaad0bf1360c000002_013,138,20,17,5,76
530cefaaad0bf1360c000002_014,138,20,23,6,40
530cefaaad0bf1360c000002_015,138,20,23,6,59
530cefaaad0bf1360c000002_016,138,20,17,5,89
52ecf2dd98d023950500002e_001,71,14,9,6,44
52ecf2dd98d023950500002e_002,71,14,30,11,43
5319abe4b166e2b80600002e_001,77,17,14,8,20
5319abe4b166e2b80600002e_002,77,17,13,7,52
5319abe4b166e2b80600002e_003,77,17,4,4,112
5319abe4b166e2b80600002e_004,77,17,4,4,90
5319abe4b166e2b80600002e_005,77,17,4,4,78
5319abe4b166e2b80600002e_006,77,17,5,1,56
5319abe4b166e2b80600002e_007,77,17,5,1,76
5319abe4b166e2b80600002e_008,77,17,5,1,78
5319abe4b166e2b80600002e_011,77,17,8,3,99
5319abe4b166e2b80600002e_014,77,17,8,3,98
5319abe4b166e2b80600002e_015,77,17,8,3,57
5319abe4b166e2b80600002e_016,77,17,8,3,89
5319abe4b166e2b80600002e_017,77,17,8,3,96
5319abe4b166e2b80600002e_018,77,17,8,3,94
5319abe4b166e2b80600002e_019,77,17,8,3,102
5319abe4b166e2b80600002e_020,77,17,8,3,70
5319abe4b166e2b80600002e_022,77,17,8,3,28
5319abe4b166e2b80600002e_023,77,17,4,4,32
54ff30dc6ad7dcbc1200000f_003,49,9,8,1,135
54ff30dc6ad7dcbc1200000f_005,49,9,23,5,81
54ff30dc6ad7dcbc1200000f_007,49,9,23,5,86
54ff30dc6ad7dcbc1200000f_010,49,9,17,8,117
54ff30dc6ad7dcbc1200000f_013,49,9,17,8,110
54ff30dc6ad7dcbc1200000f_014,49,9,27,9,66
54ff30dc6ad7dcbc1200000f_017,49,9,6,1,21
54ff30dc6ad7dcbc1200000f_021,49,9,8,1,58
54ff30dc6ad7dcbc1200000f_022,49,9,17,3,7
54ff30dc6ad7dcbc1200000f_023,49,9,17,3,96
54ff30dc6ad7dcbc1200000f_025,49,9,8,1,45
530cefaaad0bf1360c000011_001,62,14,14,3,115
530cefaaad0bf1360c000011_002,62,14,14,3,48
530cefaaad0bf1360c000011_003,62,14,9,4,32
55031628e9bde69634000024_001,73,14,16,8,21
55031628e9bde69634000024_003,73,14,13,4,32
55031628e9bde69634000024_007,73,14,13,4,54
55031628e9bde69634000024_011,73,14,13,4,72
530cefaaad0bf1360c00000c_001,113,26,10,4,31
530cefaaad0bf1360c00000c_002,113,26,11,4,45
530cefaaad0bf1360c00000c_003,113,26,15,6,88
530cefaaad0bf1360c00000c_005,113,26,11,4,136
5324cf139b2d7acc7e00001f_001,31,11,43,5,17
5324cf139b2d7acc7e00001f_003,31,11,2,2,15
5324cf139b2d7acc7e00001f_004,31,11,2,2,44
5324cf139b2d7acc7e00001f_005,31,11,12,5,10
5324cf139b2d7acc7e00001f_014,31,11,19,3,81
5324cf139b2d7acc7e00001f_016,31,11,11,2,42
5324cf139b2d7acc7e00001f_018,31,11,57,10,85
5324cf139b2d7acc7e00001f_019,31,11,12,5,46
5324cf139b2d7acc7e00001f_020,31,11,2,2,129
5324cf139b2d7acc7e00001f_022,31,11,11,2,68
5324cf139b2d7acc7e00001f_024,31,11,20,2,58
5324cf139b2d7acc7e00001f_025,31,11,21,5,86
5324cf139b2d7acc7e00001f_026,31,11,2,2,90
5324cf139b2d7acc7e00001f_028,31,11,2,2,110
5324cf139b2d7acc7e00001f_030,31,11,3,3,56
5324cf139b2d7acc7e00001f_032,31,11,3,3,33
5324cf139b2d7acc7e00001f_033,31,11,2,2,107
5324cf139b2d7acc7e00001f_034,31,11,2,2,43
5324cf139b2d7acc7e00001f_035,31,11,8,1,124
54cf705ff693c3b16b000014_002,38,14,4,5,57
54cf705ff693c3b16b000014_004,38,14,4,5,41
54cf705ff693c3b16b000014_006,38,14,4,5,43
54cf705ff693c3b16b000014_008,38,14,4,5,21
54cf705ff693c3b16b000014_010,38,14,4,5,25
54cf705ff693c3b16b000014_012,38,14,4,5,36
54cf705ff693c3b16b000014_014,38,14,4,5,95
54cf705ff693c3b16b000014_015,38,14,4,5,73
54cf705ff693c3b16b000014_017,38,14,4,5,54
54cf705ff693c3b16b000014_019,38,14,4,5,47
54cf705ff693c3b16b000014_021,38,14,4,5,108
54cf705ff693c3b16b000014_023,38,14,4,5,122
54cf705ff693c3b16b000014_025,38,14,4,5,89
54cf705ff693c3b16b000014_027,38,14,4,5,100
5171a1498ed59a060a000012_001,93,18,5,6,126
5171a1498ed59a060a000012_005,93,18,5,4,129
5171a1498ed59a060a000012_014,93,18,5,6,69
54d77bdf3706e89528000019_006,83,19,1,2,123
54d77bdf3706e89528000019_010,83,19,1,2,78
54d77bdf3706e89528000019_019,83,19,1,2,150
54d77bdf3706e89528000019_026,83,19,1,2,89
54d77bdf3706e89528000019_035,83,19,1,2,104
54d77bdf3706e89528000019_041,83,19,1,2,40
54d77bdf3706e89528000019_047,83,19,1,2,52
54d77bdf3706e89528000019_052,83,19,1,2,30
54d77bdf3706e89528000019_062,83,19,1,2,176
54d77bdf3706e89528000019_072,83,19,1,2,117
54d77bdf3706e89528000019_077,83,19,1,2,34
54d77bdf3706e89528000019_084,83,19,1,2,75
54d77bdf3706e89528000019_087,83,19,1,2,76
54d77bdf3706e89528000019_093,83,19,1,2,78
54d77bdf3706e89528000019_098,83,19,1,2,73
54d77bdf3706e89528000019_102,83,19,1,2,39
54d77bdf3706e89528000019_106,83,19,1,2,49
54d77bdf3706e89528000019_111,83,19,1,2,57
56be0a18ef6e394741000006_003,33,9,16,6,67
56be0a18ef6e394741000006_005,33,9,16,6,60
56be0a18ef6e394741000006_006,33,9,7,3,21
56be0a18ef6e394741000006_008,33,9,16,6,26
56be0a18ef6e394741000006_010,33,9,16,6,23
56be0a18ef6e394741000006_012,33,9,16,6,40
56be0a18ef6e394741000006_014,33,9,16,6,80
56be0a18ef6e394741000006_016,33,9,16,6,40
5311b99ae3eabad021000004_001,64,11,26,10,58
5311b99ae3eabad021000004_002,64,11,20,9,33
5131fa145274a5fb07000009_002,51,11,20,10,81
5131fa145274a5fb07000009_004,51,11,20,10,85
5131fa145274a5fb07000009_005,51,11,13,3,96
5131fa145274a5fb07000009_006,51,11,16,6,27
5131fa145274a5fb07000009_007,51,11,20,10,19
5131fa145274a5fb07000009_008,51,11,20,10,58
5131fa145274a5fb07000009_009,51,11,20,10,28
5505eed08e1671127b000006_002,64,17,4,4,107
5505eed08e1671127b000006_004,64,17,5,4,162
5505eed08e1671127b000006_005,64,17,7,3,81
5505eed08e1671127b000006_006,64,17,7,3,8
5505eed08e1671127b000006_008,64,17,12,6,38
5505eed08e1671127b000006_010,64,17,12,6,86
5505eed08e1671127b000006_011,64,17,11,4,90
5505eed08e1671127b000006_012,64,17,7,3,63
5505eed08e1671127b000006_013,64,17,7,3,91
5505eed08e1671127b000006_014,64,17,7,3,12
5505eed08e1671127b000006_015,64,17,7,3,80
5505eed08e1671127b000006_016,64,17,7,3,118
5505eed08e1671127b000006_017,64,17,7,3,149
5505eed08e1671127b000006_018,64,17,7,3,64
5505eed08e1671127b000006_019,64,17,7,3,104
5505eed08e1671127b000006_022,64,17,12,6,108
5505eed08e1671127b000006_024,64,17,4,4,20
5505eed08e1671127b000006_026,64,17,4,4,100
5505eed08e1671127b000006_027,64,17,7,3,75
5505eed08e1671127b000006_028,64,17,5,5,19
5505eed08e1671127b000006_029,64,17,7,3,117
55451e53bf90a13052000003_001,84,16,3,4,81
55451e53bf90a13052000003_002,84,16,3,4,38
55451e53bf90a13052000003_003,84,16,3,4,102
55451e53bf90a13052000003_004,84,16,4,3,38
55451e53bf90a13052000003_005,84,16,4,3,93
55451e53bf90a13052000003_006,84,16,3,4,97
55451e53bf90a13052000003_007,84,16,3,4,28
55451e53bf90a13052000003_008,84,16,3,4,165
55451e53bf90a13052000003_009,84,16,3,4,22
55451e53bf90a13052000003_010,84,16,3,4,41
55451e53bf90a13052000003_011,84,16,3,4,18
55451e53bf90a13052000003_012,84,16,3,4,103
55451e53bf90a13052000003_013,84,16,3,4,123
55451e53bf90a13052000003_014,84,16,3,4,109
55451e53bf90a13052000003_015,84,16,3,4,40
55451e53bf90a13052000003_016,84,16,3,4,103
55451e53bf90a13052000003_017,84,16,3,4,108
55451e53bf90a13052000003_018,84,16,3,4,41
55451e53bf90a13052000003_019,84,16,3,4,94
55451e53bf90a13052000003_020,84,16,3,4,102
55451e53bf90a13052000003_021,84,16,3,4,102
55451e53bf90a13052000003_022,84,16,3,4,165
55451e53bf90a13052000003_023,84,16,3,4,123
52eea509c8da89891000000d_001,49,12,5,6,22
52eea509c8da89891000000d_002,49,12,5,6,120
52eea509c8da89891000000d_003,49,12,5,6,92
52eea509c8da89891000000d_006,49,12,4,2,78
52eea509c8da89891000000d_016,49,12,5,5,92
52eea509c8da89891000000d_017,49,12,5,6,66
52eea509c8da89891000000d_019,49,12,4,2,24
52eea509c8da89891000000d_020,49,12,5,6,94
52eea509c8da89891000000d_026,49,12,14,6,28
52eea509c8da89891000000d_027,49,12,5,6,102
52eea509c8da89891000000d_029,49,12,6,7,18
52eea509c8da89891000000d_034,49,12,5,4,76
52eea509c8da89891000000d_035,49,12,6,7,32
52eea509c8da89891000000d_036,49,12,4,2,45
52eea509c8da89891000000d_039,49,12,5,5,33
52eea509c8da89891000000d_043,49,12,5,4,132
52eea509c8da89891000000d_044,49,12,6,7,107
54e1252fae9738404b000003_006,85,20,19,4,106
515da6e2298dcd4e51000010_001,54,12,13,6,53
515da6e2298dcd4e51000010_002,54,12,8,3,52
515da6e2298dcd4e51000010_003,54,12,10,4,36
515da6e2298dcd4e51000010_004,54,12,59,14,46
515da6e2298dcd4e51000010_005,54,12,8,3,41
5148885ad24251bc05000032_001,57,12,4,3,27
5148885ad24251bc05000032_003,57,12,6,4,50
5148885ad24251bc05000032_005,57,12,6,4,29
5148885ad24251bc05000032_007,57,12,6,6,40
5148885ad24251bc05000032_008,57,12,6,4,51
5148885ad24251bc05000032_010,57,12,6,4,32
5148885ad24251bc05000032_012,57,12,6,4,98
5148885ad24251bc05000032_014,57,12,6,4,15
5148885ad24251bc05000032_017,57,12,4,2,69
5148885ad24251bc05000032_019,57,12,6,4,35
5148885ad24251bc05000032_021,57,12,6,4,52
5148885ad24251bc05000032_023,57,12,6,4,9
5148885ad24251bc05000032_027,57,12,5,4,121
5148885ad24251bc05000032_034,57,12,17,4,67
5148885ad24251bc05000032_035,57,12,6,4,17
5148885ad24251bc05000032_037,57,12,6,4,68
5148885ad24251bc05000032_039,57,12,6,4,36
5148885ad24251bc05000032_041,57,12,6,4,106
5148885ad24251bc05000032_043,57,12,6,4,29
5148885ad24251bc05000032_045,57,12,6,4,32
5148885ad24251bc05000032_047,57,12,6,4,42
5148885ad24251bc05000032_053,57,12,4,4,133
5148885ad24251bc05000032_055,57,12,6,4,66
5148885ad24251bc05000032_057,57,12,6,4,66
5148885ad24251bc05000032_058,57,12,6,6,85
571e189dbb137a4b0c000003_002,123,34,13,5,60
571e189dbb137a4b0c000003_003,123,34,13,6,78
571e189dbb137a4b0c000003_004,123,34,13,6,83
571e189dbb137a4b0c000003_006,123,34,13,5,22
571e189dbb137a4b0c000003_007,123,34,13,6,78
571e189dbb137a4b0c000003_008,123,34,13,5,91
571e189dbb137a4b0c000003_009,123,34,13,5,25
571e189dbb137a4b0c000003_010,123,34,13,5,67
571e189dbb137a4b0c000003_012,123,34,13,5,47
571e189dbb137a4b0c000003_014,123,34,13,6,78
571e189dbb137a4b0c000003_015,123,34,13,5,75
571e189dbb137a4b0c000003_016,123,34,13,5,35
571e189dbb137a4b0c000003_017,123,34,13,5,25
571e189dbb137a4b0c000003_019,123,34,13,5,60
52bf1f4503868f1b06000016_001,77,16,13,1,124
52bf1f4503868f1b06000016_002,77,16,13,1,30
52bf1f4503868f1b06000016_005,77,16,19,3,108
52bf1f4503868f1b06000016_006,77,16,13,1,115
52bf1f4503868f1b06000016_007,77,16,19,3,96
52eeddfcc8da898910000010_002,52,10,18,2,68
52eeddfcc8da898910000010_004,52,10,21,5,27
52eeddfcc8da898910000010_006,52,10,18,2,70
52eeddfcc8da898910000010_007,52,10,18,2,72
52eeddfcc8da898910000010_009,52,10,18,2,85
56f56a8609dd18d46b00000b_001,81,16,11,4,129
56f56a8609dd18d46b00000b_002,81,16,11,4,39
56f56a8609dd18d46b00000b_003,81,16,11,4,22
56f56a8609dd18d46b00000b_004,81,16,11,4,64
56f56a8609dd18d46b00000b_005,81,16,11,4,23
56f56a8609dd18d46b00000b_006,81,16,11,4,83
56f56a8609dd18d46b00000b_007,81,16,11,4,64
56f56a8609dd18d46b00000b_009,81,16,13,5,38
56f56a8609dd18d46b00000b_010,81,16,11,4,42
56f56a8609dd18d46b00000b_011,81,16,11,4,71
54fb6fb5d176fff445000004_003,92,15,3,2,51
54fb6fb5d176fff445000004_006,92,15,41,9,64
54fb6fb5d176fff445000004_009,92,15,41,9,125
54fb6fb5d176fff445000004_013,92,15,24,5,90
54fb6fb5d176fff445000004_015,92,15,6,5,35
54fb6fb5d176fff445000004_020,92,15,5,4,63
54fb6fb5d176fff445000004_021,92,15,3,3,74
54fb6fb5d176fff445000004_022,92,15,3,3,95
54fb6fb5d176fff445000004_023,92,15,3,2,137
54fb6fb5d176fff445000004_024,92,15,3,2,129
54fb6fb5d176fff445000004_025,92,15,22,5,27
54fb6fb5d176fff445000004_027,92,15,5,4,96
54fb6fb5d176fff445000004_029,92,15,24,5,92
54fb6fb5d176fff445000004_031,92,15,5,4,96
54fb6fb5d176fff445000004_032,92,15,5,4,122
54fb6fb5d176fff445000004_035,92,15,41,9,125
54fb6fb5d176fff445000004_040,92,15,5,4,129
5166f41a298dcd4e5100005b_002,55,15,7,7,58
5166f41a298dcd4e5100005b_004,55,15,7,7,104
5166f41a298dcd4e5100005b_005,55,15,9,6,107
5166f41a298dcd4e5100005b_006,55,15,9,6,144
5166f41a298dcd4e5100005b_008,55,15,8,7,115
5166f41a298dcd4e5100005b_012,55,15,3,3,29
5166f41a298dcd4e5100005b_013,55,15,5,5,97
5166f41a298dcd4e5100005b_014,55,15,5,5,108
5166f41a298dcd4e5100005b_016,55,15,5,5,50
5166f41a298dcd4e5100005b_018,55,15,3,2,22
5166f41a298dcd4e5100005b_022,55,15,3,4,134
5166f41a298dcd4e5100005b_023,55,15,14,5,81
5166f41a298dcd4e5100005b_025,55,15,3,3,19
517539af8ed59a060a000026_002,48,13,3,2,99
517539af8ed59a060a000026_003,48,13,32,13,73
517539af8ed59a060a000026_005,48,13,5,3,110
517539af8ed59a060a000026_006,48,13,5,3,112
517539af8ed59a060a000026_007,48,13,4,3,101
517539af8ed59a060a000026_008,48,13,19,6,60
517539af8ed59a060a000026_009,48,13,3,3,119
517539af8ed59a060a000026_011,48,13,5,3,40
517539af8ed59a060a000026_012,48,13,5,3,43
517539af8ed59a060a000026_013,48,13,18,6,129
517539af8ed59a060a000026_014,48,13,5,5,162
517539af8ed59a060a000026_015,48,13,5,3,35
517539af8ed59a060a000026_016,48,13,5,3,73
517539af8ed59a060a000026_017,48,13,37,10,71
517539af8ed59a060a000026_018,48,13,5,5,139
517539af8ed59a060a000026_019,48,13,37,10,77
517539af8ed59a060a000026_021,48,13,6,4,29
517539af8ed59a060a000026_022,48,13,6,4,93
517539af8ed59a060a000026_024,48,13,4,3,102
52d2818403868f1b06000033_001,83,24,47,13,121
52d2818403868f1b06000033_002,83,24,5,2,112
52d2818403868f1b06000033_004,83,24,47,13,20
52d2818403868f1b06000033_005,83,24,5,2,108
52d2818403868f1b06000033_006,83,24,10,4,21
52d2818403868f1b06000033_007,83,24,10,4,23
571cd9537de986d80d00000e_001,35,8,9,5,97
571cd9537de986d80d00000e_002,35,8,9,5,107
571cd9537de986d80d00000e_003,35,8,9,5,10
571cd9537de986d80d00000e_004,35,8,9,5,31
571cd9537de986d80d00000e_005,35,8,9,5,69
571cd9537de986d80d00000e_006,35,8,9,5,83
571cd9537de986d80d00000e_007,35,8,9,5,64
571cd9537de986d80d00000e_008,35,8,9,5,100
571cd9537de986d80d00000e_009,35,8,9,5,79
571cd9537de986d80d00000e_010,35,8,9,5,27
553c994af32186855800000b_001,70,13,9,2,53
553c994af32186855800000b_002,70,13,7,2,46
54e061ee1388e8454a00000c_002,99,26,9,4,115
54e061ee1388e8454a00000c_003,99,26,10,3,51
54e061ee1388e8454a00000c_004,99,26,10,3,84
54e061ee1388e8454a00000c_005,99,26,10,3,16
54e061ee1388e8454a00000c_007,99,26,9,4,138
54e061ee1388e8454a00000c_008,99,26,10,3,61
54e061ee1388e8454a00000c_009,99,26,10,3,25
54e061ee1388e8454a00000c_010,99,26,10,3,31
54e061ee1388e8454a00000c_011,99,26,10,3,19
54e061ee1388e8454a00000c_012,99,26,10,3,15
54e061ee1388e8454a00000c_013,99,26,10,3,119
54e061ee1388e8454a00000c_015,99,26,9,4,56
54e061ee1388e8454a00000c_017,99,26,9,4,55
54e061ee1388e8454a00000c_018,99,26,10,3,30
54e061ee1388e8454a00000c_019,99,26,10,3,28
54e061ee1388e8454a00000c_020,99,26,10,3,36
54e061ee1388e8454a00000c_021,99,26,10,3,26
54e061ee1388e8454a00000c_022,99,26,10,3,59
54e061ee1388e8454a00000c_023,99,26,10,3,70
54e061ee1388e8454a00000c_024,99,26,10,3,57
54e061ee1388e8454a00000c_026,99,26,9,4,49
54e061ee1388e8454a00000c_027,99,26,10,3,41
54e061ee1388e8454a00000c_028,99,26,10,3,17
54e061ee1388e8454a00000c_030,99,26,9,4,83
54e061ee1388e8454a00000c_032,99,26,9,4,38
54e061ee1388e8454a00000c_034,99,26,9,4,128
54e061ee1388e8454a00000c_035,99,26,10,3,22
54e061ee1388e8454a00000c_036,99,26,10,3,92
54e061ee1388e8454a00000c_038,99,26,9,4,66
54e061ee1388e8454a00000c_040,99,26,9,4,52
54e061ee1388e8454a00000c_041,99,26,10,3,157
54e061ee1388e8454a00000c_042,99,26,10,3,53
54e061ee1388e8454a00000c_043,99,26,10,3,21
54e061ee1388e8454a00000c_044,99,26,10,3,29
54e061ee1388e8454a00000c_046,99,26,9,4,78
54e061ee1388e8454a00000c_047,99,26,10,3,43
54e061ee1388e8454a00000c_048,99,26,10,3,26
54e061ee1388e8454a00000c_050,99,26,9,4,66
54e061ee1388e8454a00000c_051,99,26,10,3,87
54e061ee1388e8454a00000c_052,99,26,10,3,35
54e061ee1388e8454a00000c_053,99,26,9,4,20
54e061ee1388e8454a00000c_054,99,26,10,3,21
54e061ee1388e8454a00000c_056,99,26,9,4,38
54e061ee1388e8454a00000c_058,99,26,9,4,93
54e061ee1388e8454a00000c_059,99,26,10,3,57
54e061ee1388e8454a00000c_060,99,26,10,3,124
54e061ee1388e8454a00000c_061,99,26,10,3,75
553d061cf321868558000013_001,83,12,6,3,57
553d061cf321868558000013_002,83,12,6,3,52
553d061cf321868558000013_003,83,12,7,5,40
553d061cf321868558000013_004,83,12,7,5,80
553d061cf321868558000013_005,83,12,7,5,48
553d061cf321868558000013_006,83,12,7,5,40
553d061cf321868558000013_008,83,12,7,5,80
56c1f043ef6e394741000057_002,41,16,3,4,88
56c1f043ef6e394741000057_004,41,16,3,4,28
56c1f043ef6e394741000057_006,41,16,3,4,48
56c1f043ef6e394741000057_008,41,16,3,4,135
56c1f043ef6e394741000057_010,41,16,3,4,28
56c1f043ef6e394741000057_012,41,16,3,4,118
56c1f043ef6e394741000057_014,41,16,3,4,57
56c1f043ef6e394741000057_016,41,16,3,4,135
56c1f043ef6e394741000057_018,41,16,3,4,86
56c1f043ef6e394741000057_020,41,16,3,4,57
56c1f043ef6e394741000057_022,41,16,3,4,88
56c1f043ef6e394741000057_024,41,16,3,4,77
56c1f043ef6e394741000057_026,41,16,3,4,47
56c1f043ef6e394741000057_028,41,16,3,4,57
56c1f043ef6e394741000057_030,41,16,3,4,86
56f24fec2ac5ed1459000015_002,60,18,17,8,36
56f24fec2ac5ed1459000015_004,60,18,17,8,26
56f24fec2ac5ed1459000015_005,60,18,17,8,49
56f24fec2ac5ed1459000015_006,60,18,17,8,56
56f24fec2ac5ed1459000015_007,60,18,17,8,80
56f24fec2ac5ed1459000015_009,60,18,17,8,57
56f24fec2ac5ed1459000015_011,60,18,17,8,26
56f24fec2ac5ed1459000015_013,60,18,17,8,68
56f24fec2ac5ed1459000015_015,60,18,17,8,100
56f24fec2ac5ed1459000015_018,60,18,7,5,65
56f24fec2ac5ed1459000015_021,60,18,7,5,130
56f24fec2ac5ed1459000015_022,60,18,17,8,34
56f24fec2ac5ed1459000015_024,60,18,17,8,109
56f24fec2ac5ed1459000015_025,60,18,17,8,80
56f24fec2ac5ed1459000015_026,60,18,17,8,193
56f24fec2ac5ed1459000015_027,60,18,17,8,34
56f24fec2ac5ed1459000015_029,60,18,17,8,28
56f24fec2ac5ed1459000015_031,60,18,17,8,109
56f24fec2ac5ed1459000015_032,60,18,17,8,193
56f24fec2ac5ed1459000015_033,60,18,17,8,87
56f24fec2ac5ed1459000015_034,60,18,17,8,66
5318380bb166e2b806000013_006,28,5,4,4,85
5318380bb166e2b806000013_007,28,5,5,2,64
5318380bb166e2b806000013_009,28,5,5,4,86
5318380bb166e2b806000013_010,28,5,13,6,91
5324cca79b2d7acc7e00001d_001,61,12,11,2,32
5324cca79b2d7acc7e00001d_002,61,12,11,2,91
5324cca79b2d7acc7e00001d_004,61,12,17,2,63
5324cca79b2d7acc7e00001d_005,61,12,11,4,26
5324cca79b2d7acc7e00001d_006,61,12,11,4,78
5324cca79b2d7acc7e00001d_007,61,12,7,1,96
5324cca79b2d7acc7e00001d_008,61,12,7,1,98
5324cca79b2d7acc7e00001d_009,61,12,27,5,22
5324cca79b2d7acc7e00001d_010,61,12,10,2,38
54f431d664850a5854000006_008,59,14,5,4,87
54f431d664850a5854000006_016,59,14,5,4,83
54f431d664850a5854000006_020,59,14,5,3,91
54f431d664850a5854000006_025,59,14,4,4,28
54f431d664850a5854000006_030,59,14,4,4,29
54f431d664850a5854000006_035,59,14,4,2,60
54f431d664850a5854000006_039,59,14,5,3,24
54f431d664850a5854000006_041,59,14,4,5,93
54f431d664850a5854000006_042,59,14,4,5,25
54f431d664850a5854000006_046,59,14,5,3,67
54f431d664850a5854000006_047,59,14,4,5,108
54f431d664850a5854000006_048,59,14,4,5,97
5354f289288f4dae47000008_001,72,14,5,3,92
5354f289288f4dae47000008_003,72,14,10,4,139
5354f289288f4dae47000008_004,72,14,5,3,34
5354f289288f4dae47000008_005,72,14,9,4,78
5354f289288f4dae47000008_007,72,14,5,2,24
5354f289288f4dae47000008_009,72,14,4,3,106
5354f289288f4dae47000008_011,72,14,4,2,122
5354f289288f4dae47000008_012,72,14,4,2,93
5354f289288f4dae47000008_013,72,14,4,3,81
5354f289288f4dae47000008_014,72,14,9,4,105
5354f289288f4dae47000008_015,72,14,9,4,68
5354f289288f4dae47000008_016,72,14,5,3,44
570a5343cf1c325851000022_007,31,11,5,5,101
570a5343cf1c325851000022_009,31,11,4,4,163
570a5343cf1c325851000022_014,31,11,5,5,95
5713b29f1174fb175500000f_003,78,24,75,21,37
5713b29f1174fb175500000f_004,78,24,41,8,79
5713b29f1174fb175500000f_007,78,24,75,21,37
5713b29f1174fb175500000f_008,78,24,41,8,90
5713b29f1174fb175500000f_009,78,24,41,8,151
5713b29f1174fb175500000f_010,78,24,41,8,31
5713b29f1174fb175500000f_011,78,24,41,8,68
5713b29f1174fb175500000f_012,78,24,41,8,151
5713b29f1174fb175500000f_013,78,24,41,8,90
5713b29f1174fb175500000f_016,78,24,75,21,37
5713b29f1174fb175500000f_017,78,24,37,9,21
5713b29f1174fb175500000f_018,78,24,41,8,38
5713b29f1174fb175500000f_021,78,24,75,21,37
5713b29f1174fb175500000f_022,78,24,41,8,151
5713b29f1174fb175500000f_023,78,24,41,8,90
5713b29f1174fb175500000f_024,78,24,41,8,68
5141bcd423fec9037500000d_001,64,20,8,6,97
5141bcd423fec9037500000d_002,64,20,4,4,34
5141bcd423fec9037500000d_003,64,20,10,6,64
5141bcd423fec9037500000d_004,64,20,10,6,6
5141bcd423fec9037500000d_005,64,20,10,6,122
5141bcd423fec9037500000d_007,64,20,10,6,31
5141bcd423fec9037500000d_008,64,20,10,6,138
52bf1af803868f1b06000008_001,71,22,4,4,49
52bf1af803868f1b06000008_002,71,22,4,4,47
52bf1af803868f1b06000008_003,71,22,53,16,68
52bf1af803868f1b06000008_006,71,22,53,16,91
52bf1af803868f1b06000008_007,71,22,4,4,70
52bf1af803868f1b06000008_009,71,22,53,16,16
52bf1af803868f1b06000008_012,71,22,53,16,19
52bf1af803868f1b06000008_015,71,22,53,16,66
52bf1af803868f1b06000008_016,71,22,4,4,61
52bf1af803868f1b06000008_017,71,22,4,4,23
52bf1af803868f1b06000008_018,71,22,4,4,82
52bf1af803868f1b06000008_019,71,22,4,4,76
52bf1af803868f1b06000008_022,71,22,53,16,162
52bf1af803868f1b06000008_025,71,22,53,16,36
52bf1af803868f1b06000008_027,71,22,53,16,80
52bf1af803868f1b06000008_028,71,22,4,4,66
52bf1af803868f1b06000008_030,71,22,27,5,109
550303a5e9bde6963400000c_001,64,11,19,6,61
550303a5e9bde6963400000c_002,64,11,4,2,114
550303a5e9bde6963400000c_003,64,11,7,1,106
550303a5e9bde6963400000c_005,64,11,7,1,82
550303a5e9bde6963400000c_006,64,11,9,2,35
550303a5e9bde6963400000c_007,64,11,8,1,39
51bdf045047fa84d1d000003_001,37,11,7,4,106
51bdf045047fa84d1d000003_005,37,11,7,3,85
51bdf045047fa84d1d000003_007,37,11,9,5,58
51bdf045047fa84d1d000003_009,37,11,9,5,121
51bdf045047fa84d1d000003_012,37,11,9,5,63
51bdf045047fa84d1d000003_016,37,11,7,3,31
51bdf045047fa84d1d000003_017,37,11,7,4,86
